dish_id,ingredients,total_mass,total_calories
dish_1559844683,"broccoli, potatoes, grapes",198.0,132.959991
dish_1563305354,"salt, broccoli, onions, olive oil, orange juice, chili, beef, green onions, white rice, vinegar, kale, soy sauce, garlic, carrot, pepper",208.0,340.073578
dish_1561739805,"raspberries, broccoli, berries, sweet potato, scrambled eggs, cantaloupe, vinaigrette, mixed greens, blackberries, granola",1102.0,696.363525
dish_1558641954,cherry tomatoes,102.0,18.360001
dish_1564588688,sausage,43.0,148.178009
dish_1563205953,"yam, sweet potato, egg whites, pineapple, chicken apple sausage",298.0,218.769501
dish_1567526738,egg whites,433.0,225.159988
dish_1568048018,"turkey bacon, olive oil, scrambled eggs, broccoli",287.0,496.800018
dish_1561739930,sweet potato,79.0,60.040001
dish_1565898489,olives,40.0,46.0
dish_1560369146,"cherry tomatoes, shallots, lemon juice, basil, onions, brown rice, pepper, radishes, garlic, honeydew melons, olive oil, vinegar, mustard, spinach (raw), parsley, blueberries, pork, asparagus, salt, broccoli",359.0,474.832947
dish_1562783691,"mixed greens, grilled chicken",423.0,421.686005
dish_1565023128,"mixed greens, granola, blackberries, vinaigrette, raspberries",32.0,41.594833
dish_1559158354,broccoli,60.0,21.0
dish_1562183151,"olive oil, blueberries, pepper, vinegar, arugula, walnuts, salt, almonds, mushroom, green beans, spinach (raw), carrot, mustard, parsley, chard",195.0,108.392403
dish_1562094730,"mixed greens, parsley, squash, chicken thighs, green beans, mushroom, vinegar, eggplant, spinach (cooked), garlic, shallots, cherry tomatoes, wine, lemon juice, cucumbers, olive oil, quinoa, carrot, salt",336.0,428.194458
dish_1562007842,"caesar salad, garlic, pepper, arugula, quinoa, brussels sprouts, pork, thyme, parsley, lemon juice, couscous, shallots, carrot, jalapenos, mayonnaise, wheat berry, olive oil, cabbage, salt",434.0,492.281372
dish_1567525637,"bell peppers, garlic, salt, mustard, cucumbers, olive oil, vinegar, radishes",81.0,153.264771
dish_1561580431,"rosemary, basil, spinach (raw), vinegar, cheese, chicken, pepper, beef, shallots, spinach (cooked), onions, cream, wheat berry, white wine, caesar salad, garlic, pesto, lemon juice, butter, mushroom, arugula, millet, cherry tomatoes, pasta, salt, thyme, olive oil, oregano, bok choy",197.0,258.003418
dish_1560442226,berries,147.0,83.790001
dish_1564168695,pepperoni,78.0,385.007996
dish_1560360102,"berries, scrambled eggs, sausage",248.0,401.494019
dish_1558381742,olives,68.0,78.199997
dish_1564690167,"millet, pepper, spinach (raw), arugula, steak, lentils, vinegar, olive oil, lemon juice, salt, garlic, chickpeas, bell peppers, green beans, ketchup, onions, parsley, pears",207.0,251.781372
dish_1559844479,"mandarin oranges, grapes",133.0,83.449997
dish_1561060787,"brussels sprouts, olive oil, pepper, salt",91.0,46.464848
dish_1566331801,"tomatoes, salt, bell peppers, olive oil, onions, garlic, spinach (raw), jalapenos, chicken, millet, pepper",203.0,296.990997
dish_1558463429,grapes,61.0,42.09
dish_1563475953,"garlic, wine, pasta, spinach (raw), cream, sour cream, cauliflower, shallots, salmon, pineapple, ginger, jalapenos, brown rice, beef, mushroom, thyme, salt, olive oil, lemon juice, onions, lime, cilantro, chili, honeydew melons",453.0,427.446991
dish_1562698209,"millet, shallots, olive oil, onions, vinegar, beef, salt, bok choy, spinach (cooked)",135.0,284.133148
dish_1561576026,"vinegar, parmesan cheese, millet, bok choy, olives, roasted potatoes, beef, cheese pizza, salt, shallots, spinach (cooked), olive oil, onions",156.0,330.456177
dish_1564073677,"scrambled eggs, olive oil, sweet potato",92.0,108.967804
dish_1562788010,"salt, caesar salad, eggplant, olive oil, cantaloupe",182.0,67.643532
dish_1565109606,"olive oil, sweet potato",94.0,89.964882
dish_1561575661,"olive oil, blueberries, onions, shallots, salt, walnuts, spinach (cooked), beef, vinegar, chard, mustard, bok choy, millet, pepper, arugula",228.0,418.952423
dish_1562702853,"spinach (cooked), olive oil, feta cheese, vinegar, cherry tomatoes, millet, bok choy, vinaigrette, beef, shallots, lettuce, bell peppers, olives, salt, onions, cucumbers",169.0,272.567291
dish_1560888930,"wheat berry, arugula, white rice, chicken, celery root, mustard, onions, olive oil, vinegar, spinach (raw), shallots, garlic, roasted potatoes, cranberries, salt, parsley, lemon juice, thyme",151.0,224.931168
dish_1568056046,"olives, carrot, cherry tomatoes, onions",189.0,88.080002
dish_1565032748,"beef, arugula, orange juice, mustard, onions, broccoli, salt, green onions, strawberries, garlic, white rice, vinegar, squash, olive oil, chili, kale, figs, soy sauce",435.0,544.310486
dish_1558639089,grapes,28.0,19.32
dish_1565627751,"sweet potato, olive oil",72.0,68.909271
dish_1563221495,"garlic, salt, olive oil, wheat berry, thyme, parmesan cheese, spinach (raw), pepperoni pizza, chicken breast, cherry tomatoes",164.0,365.269897
dish_1562861174,"olive oil, mustard, cucumbers, salt, garlic, bell peppers, egg whites, bacon, radishes, vinegar",274.0,401.797852
dish_1567628099,"salt, chard, olive oil, mustard greens, lemon juice, cranberries, shallots, parsley, arugula, garlic, kale, apple, bulgur",132.0,127.493019
dish_1565984345,"garlic, thyme, onions, kale, salt, cauliflower, white rice, pepper, eggs, mushroom, cream, ground turkey, olive oil, celery, chive, carrot",353.0,210.357925
dish_1559842326,"almonds, mandarin oranges",106.0,334.483002
dish_1565021104,"waffles, tofu, egg whites",197.0,291.309021
dish_1563389042,"salt, carrot, olive oil, pepper",62.0,30.478174
dish_1567785165,"mixed greens, blackberries, raspberries, sausage, vinaigrette, granola",116.0,273.112488
dish_1556575558,"celery, olives, brussels sprouts",151.0,103.300003
dish_1565023157,"raspberries, vinaigrette, mixed greens, granola, blackberries, scrambled eggs",260.0,379.034851
dish_1562872223,"chicken, garlic, rosemary, wheat berry, squash, olive oil, thyme, pepper, spinach (raw), mushroom, bok choy, parsley, basil, salt, lemon juice, zucchini",468.0,306.862701
dish_1558026756,"honeydew melons, cantaloupe, bacon",178.0,183.860001
dish_1562615153,"goat cheese, thyme, garlic, parsley, lemon juice, jalapenos, vinegar, white rice, apple, radishes, salt, cilantro, chicken thighs, arugula, onions, olive oil, mustard greens, steak, kale, squash, brown rice, basil, pineapple, figs",286.0,468.202423
dish_1563307575,"orange juice, onions, garlic, soy sauce, green onions, salt, carrot, white rice, pepper, quinoa, beef, spinach (raw), vinegar, rosemary, olive oil, lemon juice, kale, broccoli, chili",419.0,671.082031
dish_1558637865,corn on the cob,67.0,71.086998
dish_1561752535,"cilantro, garlic, chili, salt, tortilla, onions, tomatoes, olive oil, chicken thighs, squash, caesar salad, turnips, cheese",307.0,358.001984
dish_1562173247,chilaquiles,149.0,290.550018
dish_1563997327,"carrot, salt, mustard, parsley, almonds, olive oil, blueberries, spinach (raw), vinegar",120.0,157.878067
dish_1566934120,"bok choy, salt, pepper, olive oil, thyme, arugula, brown rice, salmon, cauliflower",316.0,183.993713
dish_1563910639,"garlic, lime, chili, salt, onions, lemon juice, olive oil, cilantro, brown rice, spinach (raw), jalapenos, ginger, salmon, shallots",447.0,697.289185
dish_1565119418,cheese pizza,122.0,324.39798
dish_1559244649,"pepper, chive, olive oil, mustard greens, walnuts, basil, rosemary, garlic, brown rice, arugula, blueberries, chicken, chickpeas, lemon juice, vinegar, parsley, mustard, chard, cookies, salt",455.0,906.761047
dish_1563897338,cantaloupe,88.0,29.92
dish_1562603626,"sweet potato, bacon, olive oil, pineapple, berries",209.0,201.759506
dish_1561578623,"olive oil, onions, salt, millet, shallots, spinach (cooked), roasted potatoes, bok choy, beef, cauliflower, vinegar",208.0,208.514832
dish_1565021640,"egg whites, olive oil, sweet potato",500.0,304.581451
dish_1560442258,"bacon, berries",185.0,289.369995
dish_1564171935,"salmon, salt, thyme, olive oil, wheat berry, arugula, brown rice, pepper",309.0,476.337524
dish_1566835603,"olive oil, sweet potato",66.0,63.166828
dish_1565724087,"cranberries, lemon juice, onions, salt, garlic, chicken, arugula, wheat berry, thyme, olive oil, mustard, parsley, shallots, celery root, vinegar, spinach (raw)",160.0,230.61496
dish_1562602918,"chia seeds, milk, greek yogurt, sweet potato, strawberries, watermelon, egg whites",417.0,265.622253
dish_1559589873,mushroom,54.0,11.88
dish_1564168739,"pepperoni, sandwiches",164.0,585.302002
dish_1564432094,pepperoni pizza,63.0,177.659988
dish_1562950057,"scrambled eggs, roasted potatoes",223.0,320.100006
dish_1564169958,"chili, tomatoes, cilantro, olive oil, parsley, cucumbers, tortilla, onions, squash, chicken thighs, cheese, pepper, garlic, tatsoi, kale, lemon juice, zucchini, broccoli, salt",563.0,787.776489
dish_1562007904,"shallots, arugula, pepper, quinoa, mayonnaise, couscous, brussels sprouts, pork, wheat berry, thyme, lemon juice, caesar salad, salt, garlic, carrot, cherry tomatoes, jalapenos, olive oil, parsley, cabbage, olives",489.0,525.461365
dish_1562086067,"yam, berries",209.0,178.178009
dish_1560887408,pizza,122.0,324.52002
dish_1561663068,"lime, lettuce, mixed greens, olive oil, onions, cucumbers, vinegar, pepper, salt, cheese pizza, cherry tomatoes",168.0,332.892792
dish_1565808975,"cherry tomatoes, onions",130.0,35.720001
dish_1562170356,"turkey bacon, pineapple, watermelon, roasted potatoes, berries",432.0,385.333984
dish_1563391989,"bell peppers, broccoli, tomatoes, onions, squash, chicken thighs, pepper, fish, arugula, chili, garlic, cabbage, cilantro, salt, hominy, lemon juice, zucchini, olive oil, parsley, jalapenos, tomatillo, quinoa, lime",464.0,462.847504
dish_1566934152,"pepper, bok choy, quinoa, brown rice, mushroom, arugula, thyme, olive oil, chicken thighs, lemon juice, spinach (cooked), shallots, cauliflower, eggplant, squash, wine, garlic, salt, salmon",396.0,305.065247
dish_1568056019,"olives, cherry tomatoes, onions",131.0,64.300003
dish_1558378553,almonds,68.0,393.108002
dish_1560543682,roasted potatoes,86.0,121.259995
dish_1562963517,"fish, vinegar, mustard, lemon juice, salt, garlic, cilantro, jalapenos, pepper, quinoa, tomatillo, arugula, olive oil, onions, mixed greens, lettuce, carrot, pumpkin seeds",511.0,552.648376
dish_1566851222,"pepper, cabbage, vinegar, mayonnaise, shallots, onions, cucumbers, olive oil, garlic, pizza, carrot, salt, quinoa, jalapenos, wheat berry, pork, parsley, spinach (raw), lemon juice, arugula, mustard, thyme, sun dried tomatoes",375.0,550.827515
dish_1566333194,"bok choy, bell peppers, jalapenos, spinach (raw), onions, garlic, tomatoes, cheese pizza, salt, shallots, pepper, beef, vinegar, olive oil, spinach (cooked), chicken, millet",220.0,461.585266
dish_1562702813,"cucumbers, feta cheese, onions, olives, vinaigrette, cherry tomatoes, lettuce, bell peppers",59.0,41.051445
dish_1558550127,almonds,22.0,127.182007
dish_1559239753,"carrot, salt, pepper, olive oil",54.0,26.545507
dish_1561492161,"blueberries, vinegar, spinach (raw), radishes, garlic, salt, olive oil, mustard",43.0,48.309685
dish_1558628515,berries,56.0,31.92
dish_1561752563,"cheese, turnips, caesar salad, pepper, tatsoi, onions, cucumbers, kale, chili, lemon juice, garlic, parsley, squash, chicken thighs, olive oil, tortilla, salt, cilantro, tomatoes",367.0,373.507965
dish_1562777000,scrambled eggs,132.0,195.360001
dish_1563220109,"pepperoni pizza, salt, olive oil, squash, broccoli",174.0,184.735962
dish_1562096542,"parsley, salt, mixed greens, garlic, artichokes, olive oil, beets, green beans, vinegar",50.0,38.0896
dish_1562860073,"scrambled eggs, bacon, berries",259.0,357.809998
dish_1562963612,"pizza, caesar salad",156.0,184.080002
dish_1562961588,pizza,67.0,178.220001
dish_1558725786,corn on the cob,107.0,113.527
dish_1565640601,"parsley, rosemary, jalapenos, chicken breast, parmesan cheese, cilantro, lime, zucchini, lemon juice, garlic, mustard greens, thyme, arugula, spinach (raw), mangos, cherry tomatoes, asparagus, white rice, wheat berry, tomatoes, salt, pork, onions, cucumbers, olive oil",333.0,411.151825
dish_1565107171,"sweet potato, scrambled eggs, olive oil, egg whites, watermelon, grapes",724.0,501.884644
dish_1563913627,"olive oil, figs, salt, cheese pizza, cucumbers, mustard, cherry tomatoes, chard, spinach (raw), vinegar",109.0,230.333145
dish_1561753275,"arugula, brown rice, squash, olive oil, cucumbers, lemon juice, parsley, garlic, pineapple, salmon, pepper, tatsoi, thyme, kale, salt",397.0,330.034393
dish_1558640418,carrot,35.0,14.349999
dish_1561576978,"shallots, walnuts, oregano, chicken, arugula, olive oil, mustard, mushroom, rosemary, eggplant, chard, wheat berry, cream, white wine, beef, salt, spinach (cooked), thyme, garlic, basil, lemon juice, onions, vinegar, blueberries, bok choy, millet, pepper, butter",341.0,511.614227
dish_1563479655,"lime, cilantro, thyme, olive oil, jalapenos, cauliflower, beef, pepper, salt, broccoli, wine, brussels sprouts, sour cream, brown rice, ginger, spinach (raw), mushroom, figs, garlic, arugula, cream, apple, salmon, pasta, goat cheese, chili, shallots, mustard greens, lemon juice, onions",282.0,321.230652
dish_1564170071,onions,35.0,14.0
dish_1559844113,"strawberries, pears, mandarin oranges, almonds",356.0,312.955017
dish_1561667430,"soy sauce, white rice, sugar, salt, pork, pepper, bok choy, garlic",166.0,342.213593
dish_1560799647,"garlic, spinach (raw), squash, pork, mustard, pizza, parsley, salt, rosemary, white rice, apple, arugula, vinegar, olive oil, cranberries, zucchini, onions",474.0,723.409973
dish_1568313575,"mushroom, mixed greens, avocado",112.0,57.940002
dish_1562790321,"salt, pepper, walnuts, olive oil, pizza, chard, mustard, vinegar, arugula, grilled chicken, eggplant, blueberries",354.0,767.469849
dish_1559845767,"pears, mandarin oranges, potatoes",375.0,236.23201
dish_1565032680,"figs, arugula, vinegar, strawberries, salt, olive oil, mustard",208.0,280.281769
dish_1561134128,"berries, watermelon",141.0,58.5
dish_1560889032,"salt, thyme, carrot, garlic, olive oil, parsley, lemon juice, spinach (raw), chicken, wheat berry, pepper, shallots",208.0,246.868225
dish_1566501352,"cherry tomatoes, onions, olives, carrot",170.0,75.529999
dish_1558550218,"almonds, grapes, apple",206.0,230.001999
dish_1562959190,"fish, pepper, blueberries, chard, mustard, olive oil, garlic, raspberries, roasted potatoes, carrot, quinoa, tomatillo, almonds, lemon juice, jalapenos, pizza, arugula, onions, artichokes, parsnips, cilantro, salt, vinegar",378.0,518.801147
dish_1563303350,"chicken, carrot, spinach (raw), parsley, wheat berry, thyme, olive oil, lemon juice, pepper, salt, shallots, garlic",167.0,202.221436
dish_1563222830,"broccoli, white rice, wheat berry, spinach (raw), zucchini, onions, arugula, garlic, salt, chicken breast, cherry tomatoes, pork, pepperoni pizza, parmesan cheese, parsley, rosemary, thyme, olive oil",211.0,325.068085
dish_1560802764,"garlic, cherry tomatoes, chicken breast, wheat berry, thyme, kale, bulgur, chickpeas, salt, pepper, spinach (raw), parmesan cheese, squash, olive oil, parsley, lemon juice",99.0,111.832207
dish_1561666849,"mixed greens, lime, cheese pizza, lettuce, cucumbers, onions, olive oil, corn on the cob, vinegar, pepper, cherry tomatoes, salt, caesar salad",298.0,347.594604
dish_1563305913,"croutons, apple, mushroom, vinegar, spinach (raw), parmesan cheese, mustard, onions, cranberries, caesar dressing, olive oil, kale, salt",107.0,89.652504
dish_1562963006,"cilantro, tomatillo, quinoa, fish, arugula, pepper, salt, onions, lemon juice, olive oil, jalapenos, garlic",247.0,259.097229
dish_1563219035,"white rice, garlic, celery, arugula, pepperoni pizza, rosemary, pork, onions, parsley, olive oil, zucchini, salt, olives",221.0,410.209686
dish_1560541760,"vinegar, chard, ginger, garlic, white rice, mustard, olive oil, spinach (raw), blueberries, green beans, arugula, pepper, cauliflower, chicken, broccoli, salt, walnuts, green onions, soy sauce",372.0,465.58374
